
11월 20, 2018 15:26:27.16 [6128:9312:1120/152627.161:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:27.99 [6128:9312:1120/152627.991:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:28.81 [6128:9312:1120/152628.810:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:29.63 [6128:9312:1120/152629.639:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:30.47 [6128:9312:1120/152630.471:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:31.29 [6128:9312:1120/152631.294:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:32.12 [6128:9312:1120/152632.123:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:32.96 [6128:9312:1120/152632.962:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:33.77 [6128:9312:1120/152633.779:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:34.60 [6128:9312:1120/152634.605:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:35.42 [6128:9312:1120/152635.428:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:36.24 [6128:9312:1120/152636.247:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:37.07 [6128:9312:1120/152637.074:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:37.90 [6128:9312:1120/152637.906:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:38.73 [6128:9312:1120/152638.734:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:39.56 [6128:9312:1120/152639.560:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:40.39 [6128:9312:1120/152640.391:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:41.23 [6128:9312:1120/152641.230:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:42.04 [6128:9312:1120/152642.041:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:42.87 [6128:9312:1120/152642.872:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:43.69 [6128:9312:1120/152643.692:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:44.53 [6128:9312:1120/152644.537:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:45.35 [6128:9312:1120/152645.351:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:46.19 [6128:9312:1120/152646.190:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:46.99 [6128:9312:1120/152646.999:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
